rowNum,ids,family,subfamily,genus,subgenus,species,subspecies,scientificNameAuthorship,scientificName,taxonRank
206,457,Limoniidae,Chioneinae,Atarba,Atarba,megaphallus,,"Alexander, 1921",Atarba (Atarba) megaphallus,species
207,458,Limoniidae,Chioneinae,Atarba,Atarba,melanomera,,"Alexander, 1943",Atarba (Atarba) melanomera,species
208,459,Limoniidae,Chioneinae,Atarba,Atarba,merita,,"Alexander, 1938",Atarba (Atarba) merita,species
209,460,Limoniidae,Chioneinae,Atarba,Atarba,mexicana,,"Alexander, 1926",Atarba (Atarba) mexicana,species
210,461,Limoniidae,Chioneinae,Atarba,Atarba,microphallus,,"Alexander, 1944",Atarba (Atarba) microphallus,species
211,462,Limoniidae,Chioneinae,Atarba,Atarba,multiarmata,,"Alexander, 1943",Atarba (Atarba) multiarmata,species
212,463,Limoniidae,Chioneinae,Atarba,Atarba,nodulosa,,"Alexander, 1939",Atarba (Atarba) nodulosa,species
213,464,Limoniidae,Chioneinae,Atarba,Atarba,pallidapex,,"Alexander, 1943",Atarba (Atarba) pallidapex,species
214,465,Limoniidae,Chioneinae,Atarba,Atarba,panamensis,,"Alexander, 1969",Atarba (Atarba) panamensis,species
215,466,Limoniidae,Chioneinae,Atarba,Atarba,perincisa,,"Alexander, 1948",Atarba (Atarba) perincisa,species
216,467,Limoniidae,Chioneinae,Atarba,Atarba,picticornis,,"Osten Sacken, 1869",Atarba (Atarba) picticornis,species
217,468,Limoniidae,Chioneinae,Atarba,Atarba,procericornis,,"Alexander, 1944",Atarba (Atarba) procericornis,species
218,469,Limoniidae,Chioneinae,Atarba,Atarba,punctiscuta,,"Alexander, 1922",Atarba (Atarba) punctiscuta,species
219,470,Limoniidae,Chioneinae,Atarba,Atarba,pustulata,,"Alexander, 1969",Atarba (Atarba) pustulata,species
220,471,Limoniidae,Chioneinae,Atarba,Atarba,quasimodo,,"Alexander, 1950",Atarba (Atarba) quasimodo,species
221,472,Limoniidae,Chioneinae,Atarba,Atarba,religiosa,,"Alexander, 1946",Atarba (Atarba) religiosa,species
222,473,Limoniidae,Chioneinae,Atarba,Atarba,restricta,,"Alexander, 1943",Atarba (Atarba) restricta,species
223,474,Limoniidae,Chioneinae,Atarba,Atarba,scabrosa,,"Alexander, 1944",Atarba (Atarba) scabrosa,species
224,475,Limoniidae,Chioneinae,Atarba,Atarba,scutata,,"Alexander, 1939",Atarba (Atarba) scutata,species
225,476,Limoniidae,Chioneinae,Atarba,Atarba,serena,,"Alexander, 1969",Atarba (Atarba) serena,species
226,477,Limoniidae,Chioneinae,Atarba,Atarba,setilobata,,"Alexander, 1964",Atarba (Atarba) setilobata,species
227,478,Limoniidae,Chioneinae,Atarba,Atarba,sigmoidea,,"Alexander, 1979",Atarba (Atarba) sigmoidea,species
228,479,Limoniidae,Chioneinae,Atarba,Atarba,stigmosa,,"Alexander, 1930",Atarba (Atarba) stigmosa,species
229,480,Limoniidae,Chioneinae,Atarba,Atarba,stuckenbergi,,"Alexander, 1960",Atarba (Atarba) stuckenbergi,species
230,482,Limoniidae,Chioneinae,Atarba,Atarba,subdentata,,"Alexander, 1952",Atarba (Atarba) subdentata,species
231,483,Limoniidae,Chioneinae,Atarba,Atarba,subpatens,,"Alexander, 1969",Atarba (Atarba) subpatens,species
232,484,Limoniidae,Chioneinae,Atarba,Atarba,tarmae,,"Alexander, 1943",Atarba (Atarba) tarmae,species
233,485,Limoniidae,Chioneinae,Atarba,Atarba,tatei,,"Alexander, 1929",Atarba (Atarba) tatei,species
234,486,Limoniidae,Chioneinae,Atarba,Atarba,tetracantha,,"Alexander, 1945",Atarba (Atarba) tetracantha,species
235,488,Limoniidae,Chioneinae,Atarba,Atarba,tuberculifera,,"Alexander, 1943",Atarba (Atarba) tuberculifera,species
236,489,Limoniidae,Chioneinae,Atarba,Atarba,tungurahuensis,,"Alexander, 1946",Atarba (Atarba) tungurahuensis,species
237,490,Limoniidae,Chioneinae,Atarba,Atarba,unilateralis,,"Alexander, 1931",Atarba (Atarba) unilateralis,species
238,491,Limoniidae,Chioneinae,Atarba,Atarba,varicornis,,"Alexander, 1913",Atarba (Atarba) varicornis,species
239,492,Limoniidae,Chioneinae,Atarba,Atarba,variispina,,"Alexander, 1938",Atarba (Atarba) variispina,species
240,493,Limoniidae,Chioneinae,Atarba,Atarba,viridicolor,,"Alexander, 1922",Atarba (Atarba) viridicolor,species
241,494,Limoniidae,Chioneinae,Atarba,Atarba,werneri,,"Alexander, 1949",Atarba (Atarba) werneri,species
242,495,Limoniidae,Chioneinae,Atarba,Atarbodes,,,"Alexander, 1920",Atarba (Atarbodes),subgenus
243,496,Limoniidae,Chioneinae,Atarba,Atarbodes,apoensis,,"Alexander, 1932",Atarba (Atarbodes) apoensis,species
244,497,Limoniidae,Chioneinae,Atarba,Atarbodes,argentata,,"Edwards, 1928",Atarba (Atarbodes) argentata,species
245,498,Limoniidae,Chioneinae,Atarba,Atarbodes,bilobula,,"Alexander, 1969",Atarba (Atarbodes) bilobula,species
246,499,Limoniidae,Chioneinae,Atarba,Atarbodes,bipunctulata,,"Alexander, 1932",Atarba (Atarbodes) bipunctulata,species
247,500,Limoniidae,Chioneinae,Atarba,Atarbodes,bismila,,"Alexander, 1969",Atarba (Atarbodes) bismila,species
248,501,Limoniidae,Chioneinae,Atarba,Atarbodes,crassispina,,"Alexander, 1972",Atarba (Atarbodes) crassispina,species
249,502,Limoniidae,Chioneinae,Atarba,Atarbodes,decincta,,"Alexander, 1969",Atarba (Atarbodes) decincta,species
250,503,Limoniidae,Chioneinae,Atarba,Atarbodes,dicera,,"Alexander, 1969",Atarba (Atarbodes) dicera,species
251,504,Limoniidae,Chioneinae,Atarba,Atarbodes,dolichophallus,,"Alexander, 1960",Atarba (Atarbodes) dolichophallus,species
252,505,Limoniidae,Chioneinae,Atarba,Atarbodes,fasciata,,"Edwards, 1926",Atarba (Atarbodes) fasciata,species
253,506,Limoniidae,Chioneinae,Atarba,Atarbodes,flava,,"Brunetti, 1912",Atarba (Atarbodes) flava,species
254,507,Limoniidae,Chioneinae,Atarba,Atarbodes,fuscicornis,,"Edwards, 1916",Atarba (Atarbodes) fuscicornis,species
255,508,Limoniidae,Chioneinae,Atarba,Atarbodes,hemimelas,,"Alexander, 1960",Atarba (Atarbodes) hemimelas,species
256,509,Limoniidae,Chioneinae,Atarba,Atarbodes,infuscata,,"Edwards, 1928",Atarba (Atarbodes) infuscata,species
257,510,Limoniidae,Chioneinae,Atarba,Atarbodes,intermedia,,"Alexander, 1956",Atarba (Atarbodes) intermedia,species
258,511,Limoniidae,Chioneinae,Atarba,Atarbodes,issikiana,,"Alexander, 1930",Atarba (Atarbodes) issikiana,species
259,512,Limoniidae,Chioneinae,Atarba,Atarbodes,javanica,,"Alexander, 1915",Atarba (Atarbodes) javanica,species
260,513,Limoniidae,Chioneinae,Atarba,Atarbodes,jeanneli,,"(Riedel, 1914)",Atarba (Atarbodes) jeanneli,species
261,514,Limoniidae,Chioneinae,Atarba,Atarbodes,leptophallus,,"Alexander, 1964",Atarba (Atarbodes) leptophallus,species
262,515,Limoniidae,Chioneinae,Atarba,Atarbodes,leptoxantha,,"Alexander, 1928",Atarba (Atarbodes) leptoxantha,species
263,516,Limoniidae,Chioneinae,Atarba,Atarbodes,limbata,,"Edwards, 1933",Atarba (Atarbodes) limbata,species
264,517,Limoniidae,Chioneinae,Atarba,Atarbodes,marginata,,"Edwards, 1928",Atarba (Atarbodes) marginata,species
265,518,Limoniidae,Chioneinae,Atarba,Atarbodes,minuticornis,,"Alexander, 1930",Atarba (Atarbodes) minuticornis,species
266,519,Limoniidae,Chioneinae,Atarba,Atarbodes,pallidicornis,,"Edwards, 1916",Atarba (Atarbodes) pallidicornis,species
267,520,Limoniidae,Chioneinae,Atarba,Atarbodes,rhodesiae,,"Alexander, 1948",Atarba (Atarbodes) rhodesiae,species
268,521,Limoniidae,Chioneinae,Atarba,Atarbodes,sikkimensis,,"Alexander, 1969",Atarba (Atarbodes) sikkimensis,species
269,522,Limoniidae,Chioneinae,Atarba,Atarbodes,tergata,,"Alexander, 1958",Atarba (Atarbodes) tergata,species
270,523,Limoniidae,Chioneinae,Atarba,Atarbodes,tergatoides,,"Alexander, 1965",Atarba (Atarbodes) tergatoides,species
271,524,Limoniidae,Chioneinae,Atarba,Atarbodes,trimelania,,"Alexander, 1963",Atarba (Atarbodes) trimelania,species
272,525,Limoniidae,Chioneinae,Atarba,Ischnothrix,,,"Bigot, 1888",Atarba (Ischnothrix),subgenus
273,526,Limoniidae,Chioneinae,Atarba,Ischnothrix,aetherea,,"(Bigot, 1888)",Atarba (Ischnothrix) aetherea,species
274,527,Limoniidae,Chioneinae,Atarba,Ischnothrix,aprica,,"Alexander, 1962",Atarba (Ischnothrix) aprica,species
275,528,Limoniidae,Chioneinae,Atarba,Ischnothrix,archi,,"Billingham and Theischinger, 2019",Atarba (Ischnothrix) archi,species
276,529,Limoniidae,Chioneinae,Atarba,Ischnothrix,argentinicola,,"(Alexander, 1921)",Atarba (Ischnothrix) argentinicola,species
277,530,Limoniidae,Chioneinae,Atarba,Ischnothrix,augusta,,"Theischinger, 1994",Atarba (Ischnothrix) augusta,species
278,531,Limoniidae,Chioneinae,Atarba,Ischnothrix,australasiae,,"(Skuse, 1890)",Atarba (Ischnothrix) australasiae,species
279,532,Limoniidae,Chioneinae,Atarba,Ischnothrix,berthae,,"Alexander, 1948",Atarba (Ischnothrix) berthae,species
280,533,Limoniidae,Chioneinae,Atarba,Ischnothrix,bickeli,,"Theischinger, 1996",Atarba (Ischnothrix) bickeli,species
281,534,Limoniidae,Chioneinae,Atarba,Ischnothrix,brevilyra,,"Alexander, 1966",Atarba (Ischnothrix) brevilyra,species
282,535,Limoniidae,Chioneinae,Atarba,Ischnothrix,brevisector,,"(Alexander, 1935)",Atarba (Ischnothrix) brevisector,species
283,536,Limoniidae,Chioneinae,Atarba,Ischnothrix,capitella,,"Alexander, 1946",Atarba (Ischnothrix) capitella,species
284,537,Limoniidae,Chioneinae,Atarba,Ischnothrix,confluenta,,"(Alexander, 1924)",Atarba (Ischnothrix) confluenta,species
285,538,Limoniidae,Chioneinae,Atarba,Ischnothrix,connexa,,"(Alexander, 1923)",Atarba (Ischnothrix) connexa,species
286,539,Limoniidae,Chioneinae,Atarba,Ischnothrix,delicatula,,"(Philippi, 1866)",Atarba (Ischnothrix) delicatula,species
287,540,Limoniidae,Chioneinae,Atarba,Ischnothrix,digitifera,,"Alexander, 1946",Atarba (Ischnothrix) digitifera,species
288,541,Limoniidae,Chioneinae,Atarba,Ischnothrix,eluta,,"(Edwards, 1923)",Atarba (Ischnothrix) eluta,species
289,542,Limoniidae,Chioneinae,Atarba,Ischnothrix,fidelis,,"(Alexander, 1929)",Atarba (Ischnothrix) fidelis,species
290,543,Limoniidae,Chioneinae,Atarba,Ischnothrix,flavida,,"(Alexander, 1923)",Atarba (Ischnothrix) flavida,species
291,545,Limoniidae,Chioneinae,Atarba,Ischnothrix,geminata,,"Alexander, 1943",Atarba (Ischnothrix) geminata,species
292,546,Limoniidae,Chioneinae,Atarba,Ischnothrix,generosa,,"(Alexander, 1922)",Atarba (Ischnothrix) generosa,species
293,547,Limoniidae,Chioneinae,Atarba,Ischnothrix,grampiana,,"(Alexander, 1931)",Atarba (Ischnothrix) grampiana,species
294,548,Limoniidae,Chioneinae,Atarba,Ischnothrix,helenae,,"Alexander, 1948",Atarba (Ischnothrix) helenae,species
295,549,Limoniidae,Chioneinae,Atarba,Ischnothrix,ignithorax,,"(Alexander, 1929)",Atarba (Ischnothrix) ignithorax,species
296,550,Limoniidae,Chioneinae,Atarba,Ischnothrix,integra,,"Alexander, 1980",Atarba (Ischnothrix) integra,species
297,551,Limoniidae,Chioneinae,Atarba,Ischnothrix,integriloba,,"Alexander, 1943",Atarba (Ischnothrix) integriloba,species
298,552,Limoniidae,Chioneinae,Atarba,Ischnothrix,iyouta,,"Theischinger, 1994",Atarba (Ischnothrix) iyouta,species
299,553,Limoniidae,Chioneinae,Atarba,Ischnothrix,lawsonensis,,"(Skuse, 1890)",Atarba (Ischnothrix) lawsonensis,species
300,554,Limoniidae,Chioneinae,Atarba,Ischnothrix,lloydi,,"(Alexander, 1913)",Atarba (Ischnothrix) lloydi,species
301,555,Limoniidae,Chioneinae,Atarba,Ischnothrix,mathewsi,,"(Alexander, 1931)",Atarba (Ischnothrix) mathewsi,species
302,556,Limoniidae,Chioneinae,Atarba,Ischnothrix,melanolyra,,"Alexander, 1980",Atarba (Ischnothrix) melanolyra,species
303,557,Limoniidae,Chioneinae,Atarba,Ischnothrix,mesocera,,"(Alexander, 1929)",Atarba (Ischnothrix) mesocera,species
304,558,Limoniidae,Chioneinae,Atarba,Ischnothrix,millaamillaa,,"Theischinger, 1994",Atarba (Ischnothrix) millaamillaa,species
305,559,Limoniidae,Chioneinae,Atarba,Ischnothrix,obtusiloba,,"Alexander, 1944",Atarba (Ischnothrix) obtusiloba,species
306,560,Limoniidae,Chioneinae,Atarba,Ischnothrix,patens,,"(Alexander, 1940)",Atarba (Ischnothrix) patens,species
307,561,Limoniidae,Chioneinae,Atarba,Ischnothrix,picturata,,"(Alexander, 1929)",Atarba (Ischnothrix) picturata,species
308,562,Limoniidae,Chioneinae,Atarba,Ischnothrix,polyspila,,"Alexander, 1971",Atarba (Ischnothrix) polyspila,species
309,563,Limoniidae,Chioneinae,Atarba,Ischnothrix,rectangularis,,"Alexander, 1955",Atarba (Ischnothrix) rectangularis,species
310,564,Limoniidae,Chioneinae,Atarba,Ischnothrix,scutellata,,"(Alexander, 1929)",Atarba (Ischnothrix) scutellata,species
311,565,Limoniidae,Chioneinae,Atarba,Ischnothrix,seticornis,,"Alexander, 1946",Atarba (Ischnothrix) seticornis,species
312,566,Limoniidae,Chioneinae,Atarba,Ischnothrix,spinituber,,"Alexander, 1950",Atarba (Ischnothrix) spinituber,species
313,567,Limoniidae,Chioneinae,Atarba,Ischnothrix,subaequalis,,"Alexander, 1979",Atarba (Ischnothrix) subaequalis,species
314,568,Limoniidae,Chioneinae,Atarba,Ischnothrix,supplicata,,"Alexander, 1943",Atarba (Ischnothrix) supplicata,species
315,569,Limoniidae,Chioneinae,Atarba,Ischnothrix,tenuissima,,"(Alexander, 1929)",Atarba (Ischnothrix) tenuissima,species
316,570,Limoniidae,Chioneinae,Atarba,Ischnothrix,thowla,,"Theischinger, 1994",Atarba (Ischnothrix) thowla,species
317,571,Limoniidae,Chioneinae,Atarba,Ischnothrix,verticalis,,"(Alexander, 1929)",Atarba (Ischnothrix) verticalis,species
318,572,Limoniidae,Chioneinae,Atarba,Ischnothrix,voracis,,"Alexander, 1948",Atarba (Ischnothrix) voracis,species
319,573,Limoniidae,Chioneinae,Atarba,Ischnothrix,waylehmina,,"Theischinger, 1994",Atarba (Ischnothrix) waylehmina,species
320,574,Limoniidae,Chioneinae,Atarba,Ischnothrix,williamsi,,"Theischinger, 1994",Atarba (Ischnothrix) williamsi,species
321,578,Limoniidae,Chioneinae,Aymaramyia,,,,"Alexander, 1943",Aymaramyia,genus
322,579,Limoniidae,Chioneinae,Aymaramyia,,dubia,,"Alexander, 1943",Aymaramyia dubia,species
323,580,Limoniidae,Chioneinae,Baeoura,,,,"Alexander, 1924",Baeoura,genus
324,581,Limoniidae,Chioneinae,Baeoura,,acustyla,,"Alexander, 1964",Baeoura acustyla,species
325,582,Limoniidae,Chioneinae,Baeoura,,advena,,"(Alexander, 1928)",Baeoura advena,species
326,583,Limoniidae,Chioneinae,Baeoura,,afghanica,,"(Alexander, 1955)",Baeoura afghanica,species
327,584,Limoniidae,Chioneinae,Baeoura,,aka,,"Alexander, 1969",Baeoura aka,species
328,585,Limoniidae,Chioneinae,Baeoura,,alexanderi,,"Mendl and Tjeder, 1974",Baeoura alexanderi,species
329,586,Limoniidae,Chioneinae,Baeoura,,aliena,,"(Alexander, 1924)",Baeoura aliena,species
330,587,Limoniidae,Chioneinae,Baeoura,,angustilobata,,"(Alexander, 1937)",Baeoura angustilobata,species
331,588,Limoniidae,Chioneinae,Baeoura,,angustisterna,,"Alexander, 1966",Baeoura angustisterna,species
332,589,Limoniidae,Chioneinae,Baeoura,,armata,,"Mendl, 1985",Baeoura armata,species
333,590,Limoniidae,Chioneinae,Baeoura,,bilobula,,"Alexander, 1966",Baeoura bilobula,species
334,591,Limoniidae,Chioneinae,Baeoura,,bistela,,"Alexander, 1966",Baeoura bistela,species
335,592,Limoniidae,Chioneinae,Baeoura,,brevipilosa,,"(Alexander, 1920)",Baeoura brevipilosa,species
336,593,Limoniidae,Chioneinae,Baeoura,,brumata,,"(Wood, 1952)",Baeoura brumata,species
337,594,Limoniidae,Chioneinae,Baeoura,,claripennis,,"(Alexander, 1921)",Baeoura claripennis,species
338,595,Limoniidae,Chioneinae,Baeoura,,coloneura,,"Alexander, 1964",Baeoura coloneura,species
339,596,Limoniidae,Chioneinae,Baeoura,,consocia,,"(Alexander, 1935)",Baeoura consocia,species
340,597,Limoniidae,Chioneinae,Baeoura,,consona,,"(Alexander, 1936)",Baeoura consona,species
341,598,Limoniidae,Chioneinae,Baeoura,,cooksoni,,"(Alexander, 1958)",Baeoura cooksoni,species
342,599,Limoniidae,Chioneinae,Baeoura,,dicladura,,"(Alexander, 1936)",Baeoura dicladura,species
343,600,Limoniidae,Chioneinae,Baeoura,,dihybosa,,"Alexander, 1964",Baeoura dihybosa,species
344,601,Limoniidae,Chioneinae,Baeoura,,directa,,"(Kuntze, 1914)",Baeoura directa,species
345,602,Limoniidae,Chioneinae,Baeoura,,distans,,"(Brunetti, 1912)",Baeoura distans,species
346,603,Limoniidae,Chioneinae,Baeoura,,ebenina,,"Stary, 1981",Baeoura ebenina,species
347,604,Limoniidae,Chioneinae,Baeoura,,funebris,,"(Alexander, 1927)",Baeoura funebris,species
348,605,Limoniidae,Chioneinae,Baeoura,,furcella,,"Alexander, 1964",Baeoura furcella,species
349,606,Limoniidae,Chioneinae,Baeoura,,hassenensis,,"(Alexander, 1935)",Baeoura hassenensis,species
350,607,Limoniidae,Chioneinae,Baeoura,,inaequiarmata,,"(Alexander, 1953)",Baeoura inaequiarmata,species
351,608,Limoniidae,Chioneinae,Baeoura,,irula,,"Alexander, 1966",Baeoura irula,species
352,609,Limoniidae,Chioneinae,Baeoura,,laevilobata,,"(Alexander, 1935)",Baeoura laevilobata,species
353,610,Limoniidae,Chioneinae,Baeoura,,latibasis,,"Alexander, 1969",Baeoura latibasis,species
354,611,Limoniidae,Chioneinae,Baeoura,,longefiligera,,"Mendl, 1986",Baeoura longefiligera,species
355,612,Limoniidae,Chioneinae,Baeoura,,longicalcarata,,"(Wood, 1952)",Baeoura longicalcarata,species
356,613,Limoniidae,Chioneinae,Baeoura,,longiloba,,"Alexander, 1966",Baeoura longiloba,species
357,614,Limoniidae,Chioneinae,Baeoura,,malickyi,,"Mendl and Tjeder, 1976",Baeoura malickyi,species
358,615,Limoniidae,Chioneinae,Baeoura,,mediofiligera,,"Savchenko, 1984",Baeoura mediofiligera,species
359,616,Limoniidae,Chioneinae,Baeoura,,naga,,"Alexander, 1966",Baeoura naga,species
360,617,Limoniidae,Chioneinae,Baeoura,,neretvaensis,,"Kolcsar and d’Oliveira, 2023",Baeoura neretvaensis,species
361,618,Limoniidae,Chioneinae,Baeoura,,nigeriana,,"Alexander, 1972",Baeoura nigeriana,species
362,619,Limoniidae,Chioneinae,Baeoura,,nigrolatera,,"(Alexander, 1920)",Baeoura nigrolatera,species
363,620,Limoniidae,Chioneinae,Baeoura,,nigromedia,,"Edwards, 1927",Baeoura nigromedia,species
364,621,Limoniidae,Chioneinae,Baeoura,,nilgiriana,,"(Alexander, 1951)",Baeoura nilgiriana,species
365,622,Limoniidae,Chioneinae,Baeoura,,nyasosoensis,,"Boardman, 2020",Baeoura nyasosoensis,species
366,623,Limoniidae,Chioneinae,Baeoura,,obtusistyla,,"Alexander, 1969",Baeoura obtusistyla,species
367,624,Limoniidae,Chioneinae,Baeoura,,palmulata,,"Alexander, 1966",Baeoura palmulata,species
368,625,Limoniidae,Chioneinae,Baeoura,,perductilis,,"(Alexander, 1938)",Baeoura perductilis,species
369,626,Limoniidae,Chioneinae,Baeoura,,pilifera,,"Edwards, 1927",Baeoura pilifera,species
370,627,Limoniidae,Chioneinae,Baeoura,,platystyla,,"Alexander, 1966",Baeoura platystyla,species
371,628,Limoniidae,Chioneinae,Baeoura,,pollicis,,"(Alexander, 1958)",Baeoura pollicis,species
372,629,Limoniidae,Chioneinae,Baeoura,,primaeva,,"(Alexander, 1957)",Baeoura primaeva,species
373,630,Limoniidae,Chioneinae,Baeoura,,producticornis,,"(Alexander, 1960)",Baeoura producticornis,species
374,631,Limoniidae,Chioneinae,Baeoura,,pubera,,"(Edwards, 1933)",Baeoura pubera,species
375,632,Limoniidae,Chioneinae,Baeoura,,rotherayi,,"Hancock, 2020",Baeoura rotherayi,species
376,633,Limoniidae,Chioneinae,Baeoura,,schachti,,"Mendl, 1986",Baeoura schachti,species
377,634,Limoniidae,Chioneinae,Baeoura,,schmidiana,,"Alexander, 1964",Baeoura schmidiana,species
378,635,Limoniidae,Chioneinae,Baeoura,,semicincta,,"(Alexander, 1925)",Baeoura semicincta,species
379,636,Limoniidae,Chioneinae,Baeoura,,septentrionalis,,"(Alexander, 1940)",Baeoura septentrionalis,species
380,637,Limoniidae,Chioneinae,Baeoura,,setosipes,,"(Alexander, 1936)",Baeoura setosipes,species
381,638,Limoniidae,Chioneinae,Baeoura,,staryi,,"Driauach and Belqat, 2015",Baeoura staryi,species
382,639,Limoniidae,Chioneinae,Baeoura,,sternata,,"Alexander, 1964",Baeoura sternata,species
383,640,Limoniidae,Chioneinae,Baeoura,,sternofurca,,"Alexander, 1964",Baeoura sternofurca,species
384,641,Limoniidae,Chioneinae,Baeoura,,subnebula,,"(Alexander, 1960)",Baeoura subnebula,species
385,642,Limoniidae,Chioneinae,Baeoura,,szadziewskii,,"Krzeminski and Stary, 1984",Baeoura szadziewskii,species
386,643,Limoniidae,Chioneinae,Baeoura,,taprobanes,,"Alexander, 1966",Baeoura taprobanes,species
387,644,Limoniidae,Chioneinae,Baeoura,,tricalcarata,,"Alexander, 1966",Baeoura tricalcarata,species
388,645,Limoniidae,Chioneinae,Baeoura,,trichopoda,,"(Alexander, 1930)",Baeoura trichopoda,species
389,646,Limoniidae,Chioneinae,Baeoura,,trihastata,,"(Alexander, 1949)",Baeoura trihastata,species
390,647,Limoniidae,Chioneinae,Baeoura,,triquetra,,"(Alexander, 1958)",Baeoura triquetra,species
391,648,Limoniidae,Chioneinae,Baeoura,,trisimilis,,"Alexander, 1966",Baeoura trisimilis,species
392,649,Limoniidae,Chioneinae,Baeoura,,unistylata,,"(Alexander, 1949)",Baeoura unistylata,species
393,650,Limoniidae,Chioneinae,Baeoura,,witzenbergi,,"(Wood, 1952)",Baeoura witzenbergi,species
394,651,Limoniidae,Chioneinae,Beringomyia,,,,"Savchenko, 1980",Beringomyia,genus
395,652,Limoniidae,Chioneinae,Beringomyia,,cata,,"(Alexander, 1940)",Beringomyia cata,species
396,653,Limoniidae,Chioneinae,Beringomyia,,deprava,,"(Alexander, 1941)",Beringomyia deprava,species
